Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.00001317	21.6156	0.258298
-0.00001296	21.6161	0.258298
-0.00001405	21.6211	0.256479
-0.00001496	21.6326	0.256479
-0.00001463	21.6509	0.25466
-0.00001435	21.6605	0.25466
-0.00001476	21.6566	0.25466
-0.00001548	21.6497	0.25466
-0.00001617	21.646	0.256479
-0.00001588	21.6437	0.256479
-0.00001481	21.638	0.256479
-0.00001387	21.6314	0.25466
-0.0000131	21.6301	0.25466
-0.0000131	21.626	0.256479
-0.00001419	21.6133	0.258298
-0.0000151	21.6032	0.260117
-0.00001554	21.6003	0.261936
-0.0000161	21.6006	0.261936
-0.00001635	21.6004	0.261936
-0.00001579	21.5973	0.263755
-0.0000152	21.5958	0.263755
-0.00001533	21.5982	0.261936
-0.00001525	21.6055	0.263755
-0.00001364	21.626	0.263755
-0.00001147	21.6561	0.265574
-0.00001061	21.6818	0.267393
-0.00001108	21.6998	0.265574
-0.00001171	21.7125	0.265574
-0.00001189	21.7244	0.263755
-0.00001189	21.7411	0.263755
-0.00001102	21.7658	0.263755
-0.00000929	21.7934	0.263755
-0.00000832	21.8168	0.261936
-0.00000936	21.839	0.261936
-0.00001267	21.87	0.263755
-0.00001635	21.9158	0.263755
-0.00001894	21.9653	0.265574
-0.00002062	22.0078	0.265574
-0.00002091	22.0463	0.263755
-0.00001952	22.081	0.263755
-0.00001796	22.1094	0.265574
-0.00001741	22.1326	0.265574
-0.00001706	22.1594	0.267393
-0.00001572	22.1959	0.269212
-0.00001279	22.2341	0.269212
-0.00000971	22.2688	0.271031
-0.0000092	22.2976	0.27285
-0.00001088	22.3149	0.276488
-0.00001186	22.3222	0.278307
-0.00001104	22.3214	0.276488
-0.00001019	22.313	0.276488
-0.00001007	22.3077	0.276488
-0.00000968	22.3116	0.274669
-0.00000993	22.313	0.27285
-0.00001151	22.3032	0.271031
-0.00001277	22.2869	0.271031
-0.00001281	22.269	0.27285
-0.00001276	22.2513	0.274669
-0.00001313	22.2332	0.274669
-0.00001349	22.2113	0.276488
-0.00001331	22.1835	0.276488
-0.00001233	22.1521	0.274669
-0.00001151	22.1254	0.27285
-0.00001202	22.1051	0.274669
-0.00001344	22.0904	0.276488
-0.00001527	22.0837	0.278307
-0.00001727	22.082	0.280126
-0.00001842	22.0746	0.280126
-0.00001864	22.0522	0.280126
-0.00001851	22.0202	0.278307
-0.00001821	21.9856	0.278307
-0.00001761	21.9489	0.278307
-0.00001687	21.9194	0.280126
-0.00001629	21.9004	0.281945
-0.00001593	21.884	0.280126
-0.00001554	21.8662	0.281945
-0.00001449	21.8475	0.280126
-0.0000126	21.8275	0.278307
-0.00001063	21.8048	0.276488
-0.0000094	21.785	0.276488
-0.00000986	21.7753	0.274669
-0.00001172	21.7709	0.276488
-0.00001325	21.7613	0.278307
-0.00001347	21.7472	0.280126
-0.00001256	21.7337	0.283764
-0.00001195	21.7186	0.285583
-0.0000124	21.7049	0.285583
-0.00001315	21.7	0.285583
-0.00001369	21.7043	0.283764
-0.00001319	21.7165	0.281945
-0.00001188	21.7308	0.283764
-0.00001147	21.739	0.285583
-0.00001257	21.7395	0.285583
-0.0000147	21.732	0.285583
-0.00001687	21.7177	0.285583
-0.00001784	21.6984	0.287402
-0.00001755	21.6727	0.287402
-0.00001623	21.6509	0.287402
-0.00001434	21.6388	0.287402
-0.00001274	21.6256	0.287402
-0.00001146	21.6055	0.287402
-0.00001054	21.5807	0.287402
-0.00000887	21.5594	0.287402
-0.00000588	21.5481	0.287402
-0.00000419	21.5438	0.289221
-0.00000531	21.5368	0.29104
-0.00000783	21.5184	0.29104
-0.0000106	21.4903	0.29104
-0.00001259	21.4648	0.292859
-0.00001314	21.4457	0.294678
-0.0000134	21.416	0.292859
-0.00001452	21.3618	0.292859
-0.00001515	21.2912	0.29104
-0.00001403	21.2186	0.29104
-0.00001213	21.1492	0.29104
-0.00001085	21.0792	0.292859
-0.00001034	21.0069	0.292859
-0.00001029	20.9324	0.292859
-0.00001061	20.8531	0.294678
-0.00001066	20.7677	0.296497
-0.00001065	20.6819	0.298316
-0.00001165	20.6013	0.298316
-0.00001323	20.5247	0.298316
-0.00001413	20.457	0.298316
-0.00001396	20.4066	0.298316
-0.0000136	20.3693	0.296497
-0.00001391	20.3321	0.294678
-0.00001431	20.2973	0.296497
-0.00001369	20.2766	0.298316
-0.00001155	20.2735	0.300135
-0.00000845	20.282	0.300135
-0.00000652	20.2951	0.300135
-0.00000731	20.3163	0.300135
-0.00000926	20.3475	0.300135
-0.00001006	20.3833	0.301954
-0.00001028	20.4181	0.303773
-0.00001106	20.4455	0.307411
-0.00001229	20.4584	0.311049
-0.00001346	20.4582	0.312868
-0.00001386	20.4562	0.312868
-0.00001329	20.4617	0.311049
-0.00001209	20.4723	0.311049
-0.00001144	20.4765	0.311049
-0.00001218	20.4705	0.30923
-0.00001378	20.4613	0.30923
-0.00001527	20.4593	0.307411
-0.00001573	20.4705	0.305592
-0.00001536	20.4874	0.307411
-0.00001463	20.4944	0.307411
-0.000014	20.4826	0.30923
-0.00001431	20.4578	0.30923
-0.00001533	20.4346	0.30923
-0.00001608	20.4186	0.30923
-0.00001527	20.4056	0.311049
-0.00001271	20.3934	0.314687
-0.00000958	20.3814	0.318325
-0.00000736	20.3694	0.320144
-0.00000642	20.3584	0.320144
-0.00000613	20.3464	0.318325
-0.00000595	20.3342	0.318325
-0.00000556	20.3249	0.316506
-0.00000579	20.321	0.314687
-0.00000694	20.3221	0.314687
-0.00000849	20.3166	0.314687
-0.00001079	20.3014	0.314687
-0.00001415	20.2849	0.316506
-0.00001721	20.2716	0.318325
-0.00001823	20.2684	0.320144
-0.0000169	20.2806	0.320144
-0.00001378	20.3007	0.321963
-0.00000971	20.3155	0.323782
-0.00000633	20.3179	0.325601
-0.00000479	20.3092	0.325601
-0.0000048	20.2981	0.325601
-0.00000605	20.287	0.325601
-0.0000084	20.2661	0.32742
-0.00001071	20.2372	0.329239
-0.00001157	20.2186	0.331058
-0.00001129	20.2171	0.332877
-0.00001018	20.222	0.334696
-0.00000825	20.2284	0.336515
-0.00000603	20.2377	0.338334
-0.00000387	20.2472	0.340153
-0.00000247	20.2512	0.341972
-0.00000199	20.2557	0.343791
-0.00000245	20.2721	0.343791
-0.00000376	20.2934	0.34561
-0.00000519	20.3053	0.34561
-0.00000647	20.3053	0.34561
-0.00000753	20.299	0.343791
-0.00000841	20.2933	0.34561
-0.00000933	20.299	0.349248
-0.00001002	20.32	0.349248
-0.00000996	20.3499	0.349248
-0.00001065	20.3797	0.349248
-0.00001236	20.4094	0.351067
-0.00001227	20.4425	0.351067
-0.00001073	20.4748	0.352886
-0.00000951	20.5076	0.352886
-0.00000838	20.5414	0.352886
-0.00000739	20.5707	0.352886
-0.00000694	20.5983	0.351067
-0.0000076	20.6225	0.352886
-0.0000098	20.6334	0.354705
-0.00001265	20.637	0.354705
-0.00001405	20.6478	0.354705
-0.00001363	20.6612	0.356524
-0.00001288	20.6661	0.356524
-0.00001297	20.6621	0.356524
-0.00001412	20.651	0.356524
-0.0000145	20.6429	0.358343
-0.00001307	20.6444	0.360162
-0.00001207	20.6431	0.3638
-0.00001183	20.6332	0.367438
-0.00000968	20.6284	0.369257
-0.00000553	20.638	0.367438
-0.00000232	20.6488	0.367438
-0.00000193	20.6455	0.369257
-0.00000361	20.6305	0.371076
-0.00000472	20.6088	0.371076
-0.00000471	20.5822	0.371076
-0.00000567	20.5563	0.371076
-0.00000727	20.5387	0.371076
-0.00000813	20.5309	0.372895
-0.00000818	20.5227	0.372895
-0.00000738	20.5035	0.372895
-0.00000667	20.4709	0.372895
-0.00000659	20.4349	0.372895
-0.00000659	20.4099	0.372895
-0.00000711	20.3967	0.374714
-0.000008	20.3889	0.376533
-0.00000832	20.3778	0.378352
-0.00000895	20.3572	0.378352
-0.00001092	20.3349	0.376533
-0.00001296	20.3151	0.376533
-0.00001377	20.2942	0.376533
-0.00001337	20.2749	0.376533
-0.00001198	20.2566	0.378352
-0.00001088	20.2377	0.380171
-0.00001086	20.2218	0.38199
-0.00001061	20.2091	0.383809
-0.00000978	20.1987	0.387447
-0.00000881	20.1955	0.389266
-0.00000766	20.1976	0.391085
-0.00000686	20.1933	0.392904
-0.00000724	20.181	0.394723
-0.00000884	20.1673	0.394723
-0.00001091	20.1565	0.396542
-0.0000123	20.1489	0.396542
-0.00001175	20.1393	0.396542
-0.0000094	20.1325	0.398361
-0.00000708	20.137	0.40018
