Time[sec]	Top_Inplane_Disp[mm]
3494.791797	22.82213047
3494.891797	22.78853394
3494.991797	22.75672741
3495.091797	22.73088321
3495.191797	22.71048166
3495.291797	22.67687768
3495.391797	22.64468558
3495.491797	22.62364887
3495.591797	22.59083278
3495.691797	22.56828733
3495.791797	22.53759094
3495.891797	22.50478044
3495.991797	22.47934602
3496.091797	22.45705575
3496.191797	22.42660336
3496.291797	22.39909023
3496.391797	22.37036265
3496.491797	22.34307863
3496.591797	22.31810801
3496.691797	22.28959464
3496.791797	22.26307243
3496.891797	22.23363891
3496.991797	22.20389806
3497.091797	22.17821032
3497.191797	22.15646952
3497.291797	22.12435566
3497.391797	22.09457569
3497.491797	22.07198553
3497.591797	22.03717455
3497.691797	22.01606147
3497.791797	21.99247479
3497.891797	21.96626179
3497.991797	21.93782851
3498.091797	21.90967277
3498.191797	21.88180201
3498.291797	21.8589101
3498.391797	21.82928845
3498.491797	21.8005497
3498.591797	21.77513763
3498.691797	21.75213397
3498.791797	21.72399126
3498.891797	21.69635892
3498.991797	21.6701515
3499.091797	21.64356038
3499.191797	21.61766402
3499.291797	21.59031853
3499.391797	21.56599611
3499.491797	21.54156752
3499.591797	21.51388861
3499.691797	21.48743719
3499.791797	21.46018296
3499.891797	21.43571153
3499.991797	21.40585333
3500.091797	21.38164453
3500.191797	21.36007138
3500.291797	21.33170143
3500.391797	21.30560577
3500.491797	21.2763343
3500.591797	21.24899253
3500.691797	21.23151906
3500.791797	21.19695768
3500.891797	21.17626555
3500.991797	21.14870586
3501.091797	21.12184465
3501.191797	21.10124007
3501.291797	21.07276954
3501.391797	21.04937844
3501.491797	21.02102153
3501.591797	20.99203691
3501.691797	20.96996829
3501.791797	20.94081044
3501.891797	20.91544308
3501.991797	20.88918537
3502.091797	20.86538076
3502.191797	20.84082551
3502.291797	20.81129141
3502.391797	20.78447305
3502.491797	20.76348476
3502.591797	20.73863149
3502.691797	20.71601152
3502.791797	20.6842497
3502.891797	20.6595324
3502.991797	20.63589916
3503.091797	20.61301656
3503.191797	20.5867365
3503.291797	20.56286857
3503.391797	20.5290243
3503.491797	20.50991543
3503.591797	20.48214152
3503.691797	20.4569567
3503.791797	20.43404989
3503.891797	20.40732093
3503.991797	20.38684115
3504.091797	20.35762556
3504.191797	20.32933384
3504.291797	20.30211315
3504.391797	20.28133906
3504.491797	20.25334537
3504.591797	20.23507282
3504.691797	20.20146511
3504.791797	20.17742023
3504.891797	20.1511085
3504.991797	20.12646385
3505.091797	20.10465972
3505.191797	20.08019201
3505.291797	20.04747652
3505.391797	20.02443373
3505.491797	19.99933273
3505.591797	19.97410133
3505.691797	19.95112374
3505.791797	19.92974058
3505.891797	19.90117319
3505.991797	19.87168938
3506.091797	19.84874159
3506.191797	19.82198469
3506.291797	19.797666
3506.391797	19.77435872
3506.491797	19.74905469
3506.591797	19.72126588
3506.691797	19.69877817
3506.791797	19.67108622
3506.891797	19.64720897
3506.991797	19.62256432
3507.091797	19.59438995
3507.191797	19.56918091
3507.291797	19.5445586
3507.391797	19.52023059
3507.491797	19.49549653
3507.591797	19.46927235
3507.691797	19.44774203
3507.791797	19.41889711
3507.891797	19.39117163
3507.991797	19.37288791
3508.091797	19.3428155
3508.191797	19.31821927
3508.291797	19.29392107
3508.391797	19.26396042
3508.491797	19.2407053
3508.591797	19.21570674
3508.691797	19.19501461
3508.791797	19.17291991
3508.891797	19.14161071
3508.991797	19.11307313
3509.091797	19.08919588
3509.191797	19.06551607
3509.291797	19.04314011
3509.391797	19.01588403
3509.491797	18.9862214
3509.591797	18.96138862
3509.691797	18.93700846
3509.791797	18.91382411
3509.891797	18.88787933
3509.991797	18.85960251
3510.091797	18.83090474
3510.191797	18.80747452
3510.291797	18.78303289
3510.391797	18.75901967
3510.491797	18.73482578
3510.591797	18.70491356
3510.691797	18.67375337
3510.791797	18.65600422
3510.891797	18.63078773
3510.991797	18.60240474
3511.091797	18.57909001
3511.191797	18.55460368
3511.291797	18.5256023
3511.391797	18.50040071
3511.491797	18.47794838
3511.591797	18.45064946
3511.691797	18.42525974
3511.791797	18.39791052
3511.891797	18.37218739
3511.991797	18.35244521
3512.091797	18.32205802
3512.191797	18.29577982
3512.291797	18.26956868
3512.391797	18.24596897
3512.491797	18.22323725
3512.591797	18.19465868
3512.691797	18.1680005
3512.791797	18.14064011
3512.891797	18.1169156
3512.991797	18.09487306
3513.091797	18.06809753
3513.191797	18.03766191
3513.291797	18.01471971
3513.391797	17.98906364
3513.491797	17.96586625
3513.591797	17.93783344
3513.691797	17.91393384
3513.791797	17.88767427
3513.891797	17.86759682
3513.991797	17.84002036
3514.091797	17.80774817
3514.191797	17.78486371
3514.291797	17.76399091
3514.391797	17.73669571
3514.491797	17.70959049
3514.591797	17.68710837
3514.691797	17.65928604
3514.791797	17.63596572
3514.891797	17.61311106
3514.991797	17.58362912
3515.091797	17.5564941
3515.191797	17.53249951
3515.291797	17.50794798
3515.391797	17.48082228
3515.491797	17.4558945
3515.591797	17.42913015
3515.691797	17.40604453
3515.791797	17.38134772
3515.891797	17.3524823
3515.991797	17.33014919
3516.091797	17.29970239
3516.191797	17.27723703
3516.291797	17.25609042
3516.391797	17.22797193
3516.491797	17.19979756
3516.591797	17.1805881
3516.691797	17.15354621
3516.791797	17.12814532
3516.891797	17.10234955
3516.991797	17.07385853
3517.091797	17.05020107
3517.191797	17.0293767
3517.291797	17.00355858
3517.391797	16.97596349
3517.491797	16.95063338
3517.591797	16.92334004
3517.691797	16.90050215
3517.791797	16.87823981
3517.891797	16.85021818
3517.991797	16.82440005
3518.091797	16.79955609
3518.191797	16.77479036
3518.291797	16.74648933
3518.391797	16.72242582
3518.491797	16.69843681
3518.591797	16.67598076
3518.691797	16.65284298
3518.791797	16.61875658
3518.891797	16.59945957
3518.991797	16.57325029
3519.091797	16.54457301
3519.191797	16.52343012
3519.291797	16.49757102
3519.391797	16.47014916
3519.491797	16.44748077
3519.591797	16.42487012
3519.691797	16.39479958
3519.791797	16.36932604
3519.891797	16.34977199
3519.991797	16.3206514
3520.091797	16.29366726
3520.191797	16.26774296
3520.291797	16.23781957
3520.391797	16.22155309
3520.491797	16.19648188
3520.591797	16.17185771
3520.691797	16.14264958
3520.791797	16.12027176
3520.891797	16.09041356
3520.991797	16.06854051
3521.091797	16.0455741
3521.191797	16.01479203
3521.291797	15.99149965
3521.391797	15.96798562
3521.491797	15.94334841
3521.591797	15.91947861
3521.691797	15.89505933
3521.791797	15.86552709
3521.891797	15.84179327
3521.991797	15.81780799
3522.091797	15.79181664
3522.191797	15.76685533
3522.291797	15.74054919
3522.391797	15.71830735
3522.491797	15.69369994
3522.591797	15.66808671
3522.691797	15.64348675
3522.791797	15.61552845
3522.891797	15.58809541
3522.991797	15.57214092
3523.091797	15.54441545
3523.191797	15.5190276
3523.291797	15.48987534
3523.391797	15.46718087
3523.491797	15.44407569
3523.591797	15.42060077
3523.691797	15.39218891
3523.791797	15.36717918
3523.891797	15.33942483
3523.991797	15.31845797
3524.091797	15.29385801
3524.191797	15.26755653
3524.291797	15.24287648
3524.391797	15.21655079
3524.491797	15.18878434
3524.591797	15.16178157
3524.691797	15.14517888
3524.791797	15.11440892
3524.891797	15.09380806
3524.991797	15.06709587
3525.091797	15.0431348
3525.191797	15.01354575
3525.291797	14.99170158
3525.391797	14.96706717
3525.491797	14.94503953
3525.591797	14.9148209
3525.691797	14.88808356
3525.791797	14.8669621
3525.891797	14.84147925
3525.991797	14.81676102
3526.091797	14.79468495
3526.191797	14.76833969
3526.291797	14.74064123
3526.391797	14.71953187
3526.491797	14.69377056
3526.591797	14.66885023
3526.691797	14.6469418
3526.791797	14.61531222
3526.891797	14.59206641
3526.991797	14.56629857
3527.091797	14.54211958
3527.191797	14.5198917
3527.291797	14.49313946
3527.391797	14.47064709
3527.491797	14.44372255
3527.591797	14.41658381
3527.691797	14.39430937
3527.791797	14.36783187
3527.891797	14.34479747
3527.991797	14.31914698
3528.091797	14.29358963
3528.191797	14.26407695
3528.291797	14.23909515
3528.391797	14.21928313
3528.491797	14.19074833
3528.591797	14.16815352
3528.691797	14.14678618
3528.791797	14.11836874
3528.891797	14.09391034
3528.991797	14.06944543
3529.091797	14.04769253
3529.191797	14.02078476
3529.291797	13.99106719
3529.391797	13.96969985
3529.491797	13.94272409
3529.591797	13.91517371
3529.691797	13.89758755
3529.791797	13.86890374
3529.891797	13.84573523
3529.991797	13.81969452
3530.091797	13.7904454
3530.191797	13.76909204
3530.291797	13.73897772
3530.391797	13.71946745
3530.491797	13.69606145
3530.591797	13.67089339
3530.691797	13.63989431
3530.791797	13.61862943
3530.891797	13.58902827
3530.991797	13.56551703
3531.091797	13.54837604
3531.191797	13.51792458
3531.291797	13.49736284
3531.391797	13.4703964
3531.491797	13.43788765
3531.591797	13.41660134
3531.691797	13.3931851
3531.791797	13.36944383
3531.891797	13.34690489
3531.991797	13.31805624
3532.091797	13.29007372
3532.191797	13.27009778
3532.291797	13.24496977
3532.391797	13.22124898
3532.491797	13.19766603
3532.591797	13.17048632
3532.691797	13.14667705
3532.791797	13.12196255
3532.891797	13.09231389
3532.991797	13.07363715
3533.091797	13.04873638
3533.191797	13.0257234
3533.291797	12.99502328
3533.391797	12.97078934
3533.491797	12.94162218
3533.591797	12.91920524
3533.691797	12.89443113
3533.791797	12.87011337
3533.891797	12.84674928
3533.991797	12.82293629
3534.091797	12.79333234
3534.191797	12.76897732
3534.291797	12.74729054
3534.391797	12.71760557
3534.491797	12.69536186
3534.591797	12.67220825
3534.691797	12.65134756
3534.791797	12.62454037
3534.891797	12.59632129
3534.991797	12.57463172
3535.091797	12.54889648
3535.191797	12.52031885
3535.291797	12.49408443
3535.391797	12.47610804
3535.491797	12.4465581
3535.591797	12.42320985
3535.691797	12.39864714
3535.791797	12.37216685
3535.891797	12.3482896
3535.991797	12.32123189
3536.091797	12.29814999
3536.191797	12.27941271
3536.291797	12.24653795
3536.391797	12.21959107
3536.491797	12.19618693
3536.591797	12.17136625
3536.691797	12.14814093
3536.791797	12.12304737
3536.891797	12.10028771
3536.991797	12.07443234
3537.091797	12.05262449
3537.191797	12.02619448
3537.291797	11.99936401
3537.391797	11.97224669
3537.491797	11.94555219
3537.591797	11.92342676
3537.691797	11.89864893
3537.791797	11.86921634
3537.891797	11.84645109
3537.991797	11.82147954
3538.091797	11.8012242
3538.191797	11.77445706
3538.291797	11.75507903
3538.391797	11.72548439
3538.491797	11.70322858
3538.591797	11.67487539
3538.691797	11.65159047
3538.791797	11.62672322
3538.891797	11.59618888
3538.991797	11.57483459
3539.091797	11.54923998
3539.191797	11.52328867
3539.291797	11.4980815
3539.391797	11.47604268
3539.491797	11.45032328
3539.591797	11.42626721
3539.691797	11.40058786
3539.791797	11.37718931
3539.891797	11.35336328
3539.991797	11.32258028
3540.091797	11.29894797
3540.191797	11.27481088
3540.291797	11.24715526
3540.391797	11.22919191
3540.491797	11.20025665
3540.591797	11.17382012
3540.691797	11.14915125
3540.791797	11.12605166
3540.891797	11.10512484
3540.991797	11.07826643
3541.091797	11.05385832
3541.191797	11.02835406
3541.291797	11.00237109
3541.391797	10.9746512
3541.491797	10.94881538
3541.591797	10.92840452
3541.691797	10.90328582
3541.791797	10.87360084
3541.891797	10.85413061
3541.991797	10.82851551
3542.091797	10.80175117
3542.191797	10.77861618
3542.291797	10.75117663
3542.391797	10.72759181
3542.491797	10.70658397
3542.591797	10.68021636
3542.691797	10.65384876
3542.791797	10.63047443
3542.891797	10.59631724
3542.991797	10.5772838
3543.091797	10.55245753
3543.191797	10.52762289
3543.291797	10.50071791
3543.391797	10.48212592
3543.491797	10.45036037
3543.591797	10.43125708
3543.691797	10.40776726
3543.791797	10.38480643
3543.891797	10.35735756
3543.991797	10.32777317
3544.091797	10.30573435
3544.191797	10.28049178
3544.291797	10.25923248
3544.391797	10.22919174
3544.491797	10.20881347
3544.591797	10.1781413
3544.691797	10.1579763
3544.791797	10.13269927
3544.891797	10.11066418
3544.991797	10.08165628
3545.091797	10.059149
3545.191797	10.03013272
3545.291797	10.00502147
3545.391797	9.979699738
3545.491797	9.95420292
3545.591797	9.929346852
3545.691797	9.906870313
3545.791797	9.882891551
3545.891797	9.855711833
3545.991797	9.828288108
3546.091797	9.809694253
3546.191797	9.777249768
3546.291797	9.756549262
3546.391797	9.730506688
3546.491797	9.702902287
3546.591797	9.681374766
3546.691797	9.656638838
3546.791797	9.632666595
3546.891797	9.610103443
3546.991797	9.582159109
3547.091797	9.557778016
3547.191797	9.529313073
3547.291797	9.510824457
3547.391797	9.480861947
3547.491797	9.457935579
3547.591797	9.433292784
3547.691797	9.405647404
3547.791797	9.38213896
3547.891797	9.353925474
3547.991797	9.328577667
3548.091797	9.307118133
3548.191797	9.280852973
3548.291797	9.254031815
3548.391797	9.238030761
3548.491797	9.207670577
3548.591797	9.183375165
3548.691797	9.159260429
3548.791797	9.138421156
3548.891797	9.105759673
3548.991797	9.081982076
3549.091797	9.05763451
3549.191797	9.032437578
3549.291797	9.009962901
3549.391797	8.982001804
3549.491797	8.956026286
3549.591797	8.935845457
3549.691797	8.907674812
3549.791797	8.883552626
3549.891797	8.862324059
3549.991797	8.835168555
3550.091797	8.81002564
3550.191797	8.790803142
3550.291797	8.760264143
3550.391797	8.735469542
3550.491797	8.715618402
3550.591797	8.685115725
3550.691797	8.662395179
3550.791797	8.634845726
3550.891797	8.610460907
3550.991797	8.589411154
3551.091797	8.562105708
3551.191797	8.534276858
3551.291797	8.51213932
3551.391797	8.48813355
3551.491797	8.461724967
3551.591797	8.439880796
3551.691797	8.41102656
3551.791797	8.387104608
3551.891797	8.360268548
3551.991797	8.336395957
3552.091797	8.313637227
3552.191797	8.289314806
3552.291797	8.263602853
3552.391797	8.23848322
3552.491797	8.216607384
3552.591797	8.187254891
3552.691797	8.165261708
3552.791797	8.14344734
3552.891797	8.116613142
3552.991797	8.092922159
3553.091797	8.067656308
3553.191797	8.041443303
3553.291797	8.019883186
3553.391797	7.990287617
3553.491797	7.966626436
3553.591797	7.943852805
3553.691797	7.916305214
3553.791797	7.89383892
3553.891797	7.866494358
3553.991797	7.842654362
3554.091797	7.820551284
3554.191797	7.790750358
3554.291797	7.768691052
3554.391797	7.749085315
3554.491797	7.721283007
3554.591797	7.700006943
3554.691797	7.670279592
3554.791797	7.648624945
3554.891797	7.622229401
3554.991797	7.592886221
3555.091797	7.57083809
3555.191797	7.540069055
3555.291797	7.517380174
3555.391797	7.490215357
3555.491797	7.463236805
3555.591797	7.442831993
3555.691797	7.415445521
3555.791797	7.388348226
3555.891797	7.368428633
3555.991797	7.342468482
3556.091797	7.317152806
3556.191797	7.292883936
3556.291797	7.268896326
3556.391797	7.247840054
3556.491797	7.220369764
3556.591797	7.193016354
3556.691797	7.170083933
3556.791797	7.142806426
3556.891797	7.118354551
3556.991797	7.091924548
3557.091797	7.069229614
3557.191797	7.043675054
3557.291797	7.019119803
3557.391797	6.993006915
3557.491797	6.968799047
3557.591797	6.938836072
3557.691797	6.915872917
3557.791797	6.894586608
3557.891797	6.865933072
3557.991797	6.841009483
3558.091797	6.813636515
3558.191797	6.793235894
3558.291797	6.768070627
3558.391797	6.744811311
3558.491797	6.718754303
3558.591797	6.692784373
3558.691797	6.667075213
3558.791797	6.640978158
3558.891797	6.618737709
3558.991797	6.591620389
3559.091797	6.566924509
3559.191797	6.544566248
3559.291797	6.517475005
3559.391797	6.486803759
3559.491797	6.474146154
3559.591797	6.448312663
3559.691797	6.416123826
3559.791797	6.397851277
3559.891797	6.370275747
3559.991797	6.346542388
3560.091797	6.32317178
3560.191797	6.295330357
3560.291797	6.266965531
3560.391797	6.246150937
3560.491797	6.22269325
3560.591797	6.196682807
3560.691797	6.173550151
3560.791797	6.146031898
3560.891797	6.119327154
3560.991797	6.09543547
3561.091797	6.072948687
3561.191797	6.042432971
3561.291797	6.022534799
3561.391797	5.996063817
3561.491797	5.970576778
3561.591797	5.946720485
3561.691797	5.92009211
3561.791797	5.895585753
3561.891797	5.869535729
3561.991797	5.846380256
3562.091797	5.819797982
3562.191797	5.794642959
3562.291797	5.77126164
3562.391797	5.745662376
3562.491797	5.716861691
3562.591797	5.694597028
3562.691797	5.673510954
3562.791797	5.644469522
3562.891797	5.615733564
3562.991797	5.597778596
3563.091797	5.567662884
3563.191797	5.545375403
3563.291797	5.51944878
3563.391797	5.495451391
3563.491797	5.468744785
3563.591797	5.444377195
3563.691797	5.421183072
3563.791797	5.393300205
3563.891797	5.371047184
3563.991797	5.347730592
3564.091797	5.32148499
3564.191797	5.297563504
3564.291797	5.267019849
3564.391797	5.244035739
3564.491797	5.221528467
3564.591797	5.194055382
3564.691797	5.170674063
3564.791797	5.150375422
3564.891797	5.120782182
3564.991797	5.098249763
3565.091797	5.074994173
3565.191797	5.045396741
3565.291797	5.022382829
3565.391797	5.001484882
3565.491797	4.967558198
3565.591797	4.946039058
3565.691797	4.922346212
3565.791797	4.901364911
3565.891797	4.874426872
3565.991797	4.846091848
3566.091797	4.826793447
3566.191797	4.794735927
3566.291797	4.775481299
3566.391797	4.749545828
3566.491797	4.727481399
3566.591797	4.698896781
3566.691797	4.678529222
3566.791797	4.651383497
3566.891797	4.628110677
3566.991797	4.60093841
3567.091797	4.576668143
3567.191797	4.550561775
3567.291797	4.523313604
3567.391797	4.505619407
3567.491797	4.475491587
3567.591797	4.453135189
3567.691797	4.426853266
3567.791797	4.398690537
3567.891797	4.380600993
3567.991797	4.350065254
3568.091797	4.32361383
3568.191797	4.301447421
3568.291797	4.277847707
3568.391797	4.251457285
3568.491797	4.224138334
3568.591797	4.199692048
3568.691797	4.179005511
3568.791797	4.153634887
3568.891797	4.126769491
3568.991797	4.100445658
3569.091797	4.078087397
3569.191797	4.050904885
3569.291797	4.02449118
3569.391797	4.00365144
3569.491797	3.974027932
3569.591797	3.946906887
3569.691797	3.922388889
3569.791797	3.901025979
3569.891797	3.877191339
3569.991797	3.852103371
3570.091797	3.830249421
3570.191797	3.803655272
3570.291797	3.776917001
3570.391797	3.754184814
3570.491797	3.729627235
3570.591797	3.702084534
3570.691797	3.679493908
3570.791797	3.656090004
3570.891797	3.62961716
3570.991797	3.605406266
3571.091797	3.583395388
3571.191797	3.556689015
3571.291797	3.531162627
3571.391797	3.502798267
3571.491797	3.478037193
3571.591797	3.450214164
3571.691797	3.42698954
3571.791797	3.402252682
3571.891797	3.376082052
3571.991797	3.353809472
3572.091797	3.328869585
3572.191797	3.303896869
3572.291797	3.282486461
3572.391797	3.257050412
3572.491797	3.229303285
3572.591797	3.199690487
3572.691797	3.180396277
3572.791797	3.157093888
3572.891797	3.13229044
3572.991797	3.10601457
3573.091797	3.082173178
3573.191797	3.059357405
3573.291797	3.031861503
3573.391797	3.004502039
3573.491797	2.980041783
3573.591797	2.955743112
3573.691797	2.928966889
3573.791797	2.906549722
3573.891797	2.881506691
3573.991797	2.852424514
3574.091797	2.831979189
3574.191797	2.805950353
3574.291797	2.781608608
3574.391797	2.753898967
3574.491797	2.735362388
3574.591797	2.710532397
3574.691797	2.685355954
3574.791797	2.657325473
3574.891797	2.632576041
3574.991797	2.609903459
3575.091797	2.582538873
3575.191797	2.559924498
3575.291797	2.537093591
3575.391797	2.510241698
3575.491797	2.485976554
3575.591797	2.458857605
3575.691797	2.434822498
3575.791797	2.408953616
3575.891797	2.383736195
3575.991797	2.360821003
3576.091797	2.331208903
3576.191797	2.306072274
3576.291797	2.280287445
3576.391797	2.256347798
3576.491797	2.235087333
3576.591797	2.210316714
3576.691797	2.183880424
3576.791797	2.153917216
3576.891797	2.131924266
3576.991797	2.109088236
3577.091797	2.085437067
3577.191797	2.059239196
3577.291797	2.031939803
3577.391797	2.008782933
3577.491797	1.982834656
3577.591797	1.95726566
3577.691797	1.931644743
3577.791797	1.908332459
3577.891797	1.885346719
3577.991797	1.85890717
3578.091797	1.831402304
3578.191797	1.810280839
3578.291797	1.783459214
3578.391797	1.758993487
3578.491797	1.738229068
3578.591797	1.711111399
3578.691797	1.682259957
3578.791797	1.656490378
3578.891797	1.635008957
3578.991797	1.609105151
3579.091797	1.585187623
3579.191797	1.562464982
3579.291797	1.534450683
3579.391797	1.512313844
3579.491797	1.485000714
3579.591797	1.462894259
3579.691797	1.434281003
3579.791797	1.413146383
3579.891797	1.387275523
3579.991797	1.365957782
3580.091797	1.337037887
3580.191797	1.313155051
3580.291797	1.287989202
3580.391797	1.265410217
3580.491797	1.23823469
3580.591797	1.214332413
3580.691797	1.188372029
3580.791797	1.163126552
3580.891797	1.137672807
3580.991797	1.115409657
3581.091797	1.086258912
3581.191797	1.062321826
3581.291797	1.043644617
3581.391797	1.01282401
3581.491797	0.989317079
3581.591797	0.963036087
3581.691797	0.941463339
3581.791797	0.919355662
3581.891797	0.89109363
3581.991797	0.862072455
3582.091797	0.839958782
3582.191797	0.816133863
3582.291797	0.79173065
3582.391797	0.766349956
3582.491797	0.738566392
3582.591797	0.714063062
3582.691797	0.690362533
3582.791797	0.662180188
3582.891797	0.636450772
3582.991797	0.61612844
3583.091797	0.59379579
3583.191797	0.560773828
3583.291797	0.53842715
3583.391797	0.516621105
3583.491797	0.491253682
3583.591797	0.461772259
3583.691797	0.438251183
3583.791797	0.416394148
3583.891797	0.390570349
3583.991797	0.364551612
3584.091797	0.342144252
3584.191797	0.317140453
3584.291797	0.289472606
3584.391797	0.261833076
3584.491797	0.2421924
3584.591797	0.219685098
3584.691797	0.193093729
3584.791797	0.171703126
3584.891797	0.144510326
3584.991797	0.121134115
3585.091797	0.096466138
3585.191797	0.070907052
3585.291797	0.04401341
3585.391797	0.022241438
3585.491797	-0.003979149
3585.591797	-0.030463658
3585.691797	-0.057817517
3585.791797	-0.079879967
3585.891797	-0.107893145
3585.991797	-0.130324246
3586.091797	-0.154551715
3586.191797	-0.180633069
3586.291797	-0.204716751
3586.391797	-0.233836559
3586.491797	-0.253642764
3586.591797	-0.28544644
3586.691797	-0.302318134
3586.791797	-0.329544942
3586.891797	-0.355689321
3586.991797	-0.383072707
3587.091797	-0.404947146
3587.191797	-0.428348838
3587.291797	-0.451614149
3587.391797	-0.47677441
3587.491797	-0.503677758
3587.591797	-0.527521188
3587.691797	-0.554171915
3587.791797	-0.581488188
3587.891797	-0.604278932
3587.991797	-0.631132571
3588.091797	-0.65607857
3588.191797	-0.679519842
3588.291797	-0.700087345
3588.391797	-0.731341832
3588.491797	-0.75363589
3588.591797	-0.782269344
3588.691797	-0.801859249
3588.791797	-0.829732977
3588.891797	-0.85411832
3588.991797	-0.880748499
3589.091797	-0.905972032
3589.191797	-0.929529779
3589.291797	-0.955169497
3589.391797	-0.977427349
3589.491797	-1.004057704
3589.591797	-1.026841695
3589.691797	-1.056612935
3589.791797	-1.076246379
3589.891797	-1.104616676
3589.991797	-1.125247101
3590.091797	-1.149454038
3590.191797	-1.176164253
3590.291797	-1.200445462
3590.391797	-1.22857641
3590.491797	-1.252370188
3590.591797	-1.274730777
3590.691797	-1.303536585
3590.791797	-1.328057726
3590.891797	-1.346854726
3590.991797	-1.373813488
3591.091797	-1.400764217
3591.191797	-1.42350106
3591.291797	-1.453879755
3591.391797	-1.478338498
3591.491797	-1.502706553
3591.591797	-1.523684943
3591.691797	-1.553346403
3591.791797	-1.576636103
3591.891797	-1.59971416
3591.991797	-1.623853692
3592.091797	-1.64579507
3592.191797	-1.67127233
3592.291797	-1.702380832
3592.391797	-1.724685309
3592.491797	-1.750787953
3592.591797	-1.773514086
3592.691797	-1.799341757
3592.791797	-1.822607126
3592.891797	-1.850762637
3592.991797	-1.877852716
3593.091797	-1.900030067
3593.191797	-1.925947028
3593.291797	-1.947770827
3593.391797	-1.97655987
3593.491797	-2.002814785
3593.591797	-2.023504348
3593.691797	-2.051052637
3593.791797	-2.074785531
3593.891797	-2.097279532
3593.991797	-2.120981691
3594.091797	-2.14627129
3594.191797	-2.173418645
3594.291797	-2.191020409
3594.391797	-2.220485825
3594.491797	-2.245396376
3594.591797	-2.268306678
3594.691797	-2.296666615
3594.791797	-2.321093809
3594.891797	-2.346646972
3594.991797	-2.370793838
3595.091797	-2.394407289
3595.191797	-2.41971598
3595.291797	-2.447748557
3595.391797	-2.471972257
3595.491797	-2.496019937
3595.591797	-2.518781926
3595.691797	-2.544208895
3595.791797	-2.572903875
3595.891797	-2.595780417
3595.991797	-2.621710533
3596.091797	-2.644684399
3596.191797	-2.671292052
3596.291797	-2.698094118
3596.391797	-2.718995325
3596.491797	-2.744952217
3596.591797	-2.767415252
3596.691797	-2.797859022
3596.791797	-2.81982054
3596.891797	-2.845800715
3596.991797	-2.86666071
3597.091797	-2.894654172
3597.191797	-2.922045533
3597.291797	-2.94473744
3597.391797	-2.968534362
3597.491797	-2.991280286
3597.591797	-3.020929173
3597.691797	-3.044190118
3597.791797	-3.072621766
3597.891797	-3.093915526
3597.991797	-3.118825611
3598.091797	-3.146998119
3598.191797	-3.170529613
3598.291797	-3.195237368
3598.391797	-3.220131621
3598.491797	-3.242720151
3598.591797	-3.271542722
3598.691797	-3.294525901
3598.791797	-3.319106298
3598.891797	-3.34176328
3598.991797	-3.368432168
3599.091797	-3.393387189
3599.191797	-3.418783424
3599.291797	-3.444422968
3599.391797	-3.467905335
3599.491797	-3.495470388
3599.591797	-3.519398859
3599.691797	-3.539917758
3599.791797	-3.570457688
3599.891797	-3.588915337
3599.991797	-3.615777008
3600.091797	-3.641384421
3600.191797	-3.666414414
3600.291797	-3.685929114
3600.391797	-3.714811057
3600.491797	-3.738590749
3600.591797	-3.767771181
3600.691797	-3.790792776
3600.791797	-3.815142438
3600.891797	-3.839818295
3600.991797	-3.867637599
3601.091797	-3.888785606
3601.191797	-3.914711997
3601.291797	-3.944418393
3601.391797	-3.966492135
3601.491797	-3.990111407
3601.591797	-4.017509054
3601.691797	-4.04209923
3601.791797	-4.062350839
3601.891797	-4.089454189
3601.991797	-4.116468132
3602.091797	-4.139950965
3602.191797	-4.162788391
3602.291797	-4.187365528
3602.391797	-4.215941764
3602.491797	-4.239524249
3602.591797	-4.266868345
3602.691797	-4.289854784
3602.791797	-4.312007688
3602.891797	-4.338074941
3602.991797	-4.364136606
3603.091797	-4.388798494
3603.191797	-4.412631039
3603.291797	-4.440462217
3603.391797	-4.46556136
3603.491797	-4.489707761
3603.591797	-4.51449817
3603.691797	-4.539123736
3603.791797	-4.564191215
3603.891797	-4.590194672
3603.991797	-4.613634665
3604.091797	-4.63306997
3604.191797	-4.661960527
3604.291797	-4.686725326
3604.391797	-4.712715279
3604.491797	-4.735881928
3604.591797	-4.762106575
3604.691797	-4.784450866
3604.791797	-4.807258025
3604.891797	-4.834893625
3604.991797	-4.858884029
3605.091797	-4.885955248
3605.191797	-4.908127245
3605.291797	-4.936065525
3605.391797	-4.959572572
3605.491797	-4.986303858
3605.591797	-5.00711333
3605.691797	-5.034743343
3605.791797	-5.058924202
3605.891797	-5.080515053
3605.991797	-5.10604959
3606.091797	-5.129514728
3606.191797	-5.156731699
3606.291797	-5.179606378
3606.391797	-5.210836884
3606.491797	-5.234901328
3606.591797	-5.25744725
3606.691797	-5.288548768
3606.791797	-5.309739616
3606.891797	-5.335747264
3606.991797	-5.360504612
3607.091797	-5.383411888
3607.191797	-5.411590915
3607.291797	-5.436911713
3607.391797	-5.459496286
3607.491797	-5.482228473
3607.591797	-5.510648247
3607.691797	-5.537154153
3607.791797	-5.558590405
3607.891797	-5.585889332
3607.991797	-5.608044099
3608.091797	-5.636001471
3608.191797	-5.662467331
3608.291797	-5.686427467
3608.391797	-5.710205063
3608.491797	-5.732206162
3608.591797	-5.759134423
3608.691797	-5.784470588
3608.791797	-5.807983689
3608.891797	-5.832090974
3608.991797	-5.860957783
3609.091797	-5.884314422
3609.191797	-5.905729253
