Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[rad]
71.51953129	9.469379671	-0.2173789
71.61914059	9.506571107	-0.2182648
71.71874999	9.544378147	-0.2191738
71.81835939	9.583543055	-0.2200923
71.91796879	9.625819512	-0.2210209
72.01757809	9.663518518	-0.221955
72.11718749	9.705392644	-0.2228582
72.21679689	9.742566384	-0.2237681
72.31640629	9.786404669	-0.2247212
72.41601559	9.828226641	-0.2256005
72.51562499	9.864919819	-0.2265098
72.61523439	9.905786254	-0.227444
72.71484379	9.944578633	-0.2283681
72.81445309	9.987459518	-0.2292884
72.91406249	10.02729684	-0.2302101
73.01367189	10.06573718	-0.2311164
73.11328129	10.10735612	-0.2320338
73.21289059	10.14545187	-0.2329856
73.31249999	10.18379722	-0.2338243
73.41210939	10.22644714	-0.2347577
73.51171879	10.26797574	-0.2356692
73.61132809	10.30290313	-0.2366247
73.71093749	10.34611929	-0.2375201
73.81054689	10.38307324	-0.23847
73.91015629	10.42117272	-0.2393981
74.00976559	10.46338491	-0.2402892
74.10937499	10.50384622	-0.2411908
74.20898439	10.54596063	-0.2421579
74.30859379	10.57921816	-0.24308
74.40820309	10.62404551	-0.2439519
74.50781249	10.66000108	-0.2448888
74.60742189	10.70438977	-0.2457762
74.70703129	10.74139588	-0.2467009
74.80664059	10.78246627	-0.247623
74.90624999	10.82519256	-0.2485612
75.00585939	10.86358353	-0.2494703
75.10546879	10.90550423	-0.250389
75.20507809	10.94348263	-0.2512677
75.30468749	10.98102052	-0.2522022
75.40429689	11.02513727	-0.2531319
75.50390629	11.06492709	-0.2540517
75.60351559	11.10113412	-0.2550176
75.70312499	11.14317589	-0.2558645
75.80273439	11.18148677	-0.2567881
75.90234379	11.22061908	-0.2577175
76.00195309	11.26345433	-0.2586392
76.10156249	11.29879802	-0.2595517
76.20117189	11.34337112	-0.2604882
76.30078129	11.37913764	-0.2613888
76.40039059	11.42076775	-0.2623176
76.49999999	11.45712659	-0.2632521
76.59960939	11.49995811	-0.2641461
76.69921879	11.53857447	-0.2650817
76.79882809	11.5812961	-0.2659862
76.89843749	11.61636505	-0.2669101
76.99804689	11.65684033	-0.2678001
77.09765629	11.70399785	-0.2687158
77.19726559	11.7419716	-0.2696305
77.29687499	11.78097725	-0.2705752
77.39648439	11.81951351	-0.2714902
77.49609379	11.85979135	-0.2723895
77.59570309	11.89882215	-0.2732877
77.69531249	11.94067206	-0.2742542
77.79492189	11.97732054	-0.2751597
77.89453129	12.01903727	-0.2760531
77.99414059	12.06611469	-0.2769869
78.09374999	12.09565997	-0.2778943
78.19335939	12.13829871	-0.2788345
78.29296879	12.18053326	-0.279719
78.39257809	12.22084556	-0.280627
78.49218749	12.26027403	-0.2815654
78.59179689	12.29744963	-0.2825053
78.69140629	12.33740151	-0.2833954
78.79101559	12.37739716	-0.2843192
78.89062499	12.41550129	-0.2852287
78.99023439	12.45514769	-0.2861191
79.08984379	12.50402071	-0.287041
79.18945309	12.5412019	-0.2880237
79.28906249	12.57816982	-0.2889176
79.38867189	12.61808909	-0.2898487
79.48828129	12.65434083	-0.2907625
79.58789059	12.69703731	-0.2916595
79.68749999	12.73769606	-0.2925848
79.78710939	12.77949009	-0.2934801
79.88671879	12.8166182	-0.2943934
79.98632809	12.85914425	-0.2953228
80.08593749	12.89420389	-0.2962676
80.18554689	12.93475274	-0.2971517
80.28515629	12.97711395	-0.2980694
80.38476559	13.01682089	-0.2990132
80.48437499	13.05544283	-0.2999168
80.58398439	13.09586316	-0.3008176
80.68359379	13.13652471	-0.3017252
80.78320309	13.17675412	-0.302662
80.88281249	13.21544498	-0.3036167
80.98242189	13.25781364	-0.3045078
81.08203129	13.29478528	-0.3054154
81.18164059	13.33742123	-0.3063557
81.28124999	13.37695867	-0.3072501
81.38085939	13.4140458	-0.3081824
81.48046879	13.45479116	-0.3091015
81.58007809	13.49087432	-0.3099905
81.67968749	13.5311503	-0.3109458
81.77929689	13.57193105	-0.3118234
81.87890629	13.61231692	-0.3127572
81.97851559	13.65268417	-0.3136819
82.07812499	13.69570382	-0.3145901
82.17773439	13.73570226	-0.3154945
82.27734379	13.77470233	-0.3164644
82.37695309	13.815552	-0.317324
82.47656249	13.85030709	-0.3182687
82.57617189	13.89178261	-0.3191703
82.67578129	13.93348072	-0.3200828
82.77539059	13.97543959	-0.3210141
82.87499999	14.01343662	-0.3219233
82.97460939	14.04981781	-0.3228145
83.07421879	14.09315038	-0.3237857
83.17382809	14.13046382	-0.3247221
83.27343749	14.16852977	-0.3255814
83.37304689	14.2143378	-0.3264932
83.47265629	14.25470132	-0.3274149
83.57226559	14.29434493	-0.3283248
83.67187499	14.32946417	-0.3292639
83.77148439	14.37029522	-0.3301915
83.87109379	14.41243943	-0.3310507
83.97070309	14.44819663	-0.3320139
84.07031249	14.48967122	-0.3329425
84.16992189	14.52986337	-0.3338138
84.26953129	14.57077637	-0.3347478
84.36914059	14.61071242	-0.33568
84.46874999	14.64715321	-0.3365717
84.56835939	14.68979288	-0.3375337
84.66796879	14.73060716	-0.3384139
84.76757809	14.77122772	-0.3393475
84.86718749	14.81004152	-0.340238
84.96679689	14.84884694	-0.3411466
85.06640629	14.88987729	-0.342107
85.16601559	14.93060216	-0.3430143
85.26562499	14.9712991	-0.3439461
85.36523439	15.00805374	-0.3448457
85.46484379	15.05004987	-0.3457457
85.56445309	15.0900865	-0.3466989
85.66406249	15.1284039	-0.3475791
85.76367189	15.16368799	-0.3485123
85.86328129	15.2056329	-0.3494755
85.96289059	15.2439801	-0.3503753
86.06249999	15.28898813	-0.3512796
86.16210939	15.33152442	-0.3522123
86.26171879	15.37064277	-0.3530874
86.36132809	15.41066449	-0.3540103
86.46093749	15.44317231	-0.3549331
86.56054689	15.48937242	-0.3558457
86.66015629	15.52318409	-0.3567783
86.75976559	15.57073183	-0.3576795
86.85937499	15.60101472	-0.3586117
86.95898439	15.64494148	-0.3595086
87.05859379	15.68585448	-0.3604446
87.15820309	15.72757401	-0.3613314
87.25781249	15.76408371	-0.3622442
87.35742189	15.8032421	-0.3632121
87.45703129	15.84446058	-0.3640914
87.55664059	15.88603482	-0.3650448
87.65624999	15.92422277	-0.3659189
87.75585939	15.96331783	-0.3668663
87.85546879	16.00357145	-0.3677872
87.95507809	16.04179293	-0.3687023
88.05468749	16.08385146	-0.3696333
88.15429689	16.11933671	-0.3705096
88.25390629	16.16126671	-0.3714114
88.35351559	16.20170474	-0.3723749
88.45312499	16.24006964	-0.3732477
88.55273439	16.28508791	-0.3742113
88.65234379	16.32046141	-0.3751287
88.75195309	16.36062562	-0.376036
88.85156249	16.39991999	-0.3769743
88.95117189	16.44283161	-0.3778504
89.05078129	16.48207009	-0.3787876
89.15039059	16.52072929	-0.379699
89.24999999	16.56371541	-0.3805834
89.34960939	16.60354808	-0.3815412
89.44921879	16.63852111	-0.3824604
89.54882809	16.68293588	-0.383341
89.64843749	16.72317088	-0.3842854
89.74804689	16.76274464	-0.3851966
89.84765629	16.80277474	-0.3861197
89.94726559	16.84183069	-0.3870196
90.04687499	16.88515954	-0.3879211
90.14648439	16.92379639	-0.3888452
90.24609379	16.96197689	-0.3897992
90.34570309	16.99875481	-0.3906785
90.44531249	17.04204828	-0.391577
90.54492189	17.08173566	-0.3925077
90.64453129	17.12224446	-0.3934407
90.74414059	17.16244407	-0.3943363
90.84374999	17.19914563	-0.3952526
90.94335939	17.24317856	-0.3961652
91.04296879	17.27643237	-0.3971155
91.14257809	17.32118241	-0.3980444
91.24218749	17.36037247	-0.3989231
91.34179689	17.40033925	-0.3998458
91.44140629	17.4439624	-0.4007522
91.54101559	17.47938432	-0.4016765
91.64062499	17.51805842	-0.4026066
91.74023439	17.55471341	-0.4035111
91.83984379	17.60291867	-0.4044418
91.93945309	17.64059998	-0.405332
92.03906249	17.68003404	-0.4062534
92.13867189	17.7190192	-0.4071492
92.23828129	17.75752008	-0.4081098
92.33789059	17.80071855	-0.409019
92.43749999	17.84025505	-0.4099112
92.53710939	17.87988096	-0.4108306
92.63671879	17.91975088	-0.4117539
92.73632809	17.96137542	-0.412686
92.83593749	17.99576916	-0.4136402
92.93554689	18.03824492	-0.414537
93.03515629	18.07683893	-0.4154052
93.13476559	18.12057011	-0.4163142
93.23437499	18.15894805	-0.4172434
93.33398439	18.19809526	-0.418181
93.43359379	18.23853143	-0.4191107
93.53320309	18.28098856	-0.4200069
93.63281249	18.31716299	-0.4209185
93.73242189	18.35789718	-0.4218191
93.83203129	18.39780994	-0.422753
93.93164059	18.4336435	-0.4236768
94.03124999	18.47423054	-0.4246176
94.13085939	18.51452515	-0.4255422
94.23046879	18.55537109	-0.4264193
94.33007809	18.59409735	-0.4273308
94.42968749	18.63238029	-0.4282102
94.52929689	18.673921	-0.4292106
94.62890629	18.71291175	-0.4300759
94.72851559	18.75671186	-0.4310162
94.82812499	18.79619062	-0.4319303
94.92773439	18.83220114	-0.432843
95.02734379	18.87443289	-0.4337759
95.12695309	18.91402714	-0.4346762
95.22656249	18.95307936	-0.4356508
95.32617189	18.99283007	-0.4365013
95.42578129	19.03214678	-0.4374274
95.52539059	19.07117106	-0.4383817
95.62499999	19.11586337	-0.4392755
95.72460939	19.15586554	-0.4401757
95.82421879	19.19287629	-0.4410652
95.92382809	19.22944561	-0.4420007
96.02343749	19.27026175	-0.4429424
96.12304689	19.3168018	-0.4438432
96.22265629	19.35340464	-0.4447713
96.32226559	19.39321123	-0.4456427
96.42187499	19.43463273	-0.4465862
96.52148439	19.46754567	-0.4474992
96.62109379	19.51324195	-0.4484423
96.72070309	19.55085061	-0.4493955
96.82031249	19.59132217	-0.4502715
96.91992189	19.63427477	-0.4511679
97.01953129	19.670913	-0.4520841
97.11914059	19.70911026	-0.4529788
97.21874999	19.75137927	-0.4539305
97.31835939	19.78837512	-0.454871
97.41796879	19.82738078	-0.4557635
97.51757809	19.87094246	-0.4566764
97.61718749	19.9099239	-0.4575766
97.71679689	19.95250583	-0.4585094
97.81640629	19.99080926	-0.4594079
97.91601559	20.03155462	-0.460323
98.01562499	20.07117495	-0.4612499
98.11523439	20.11049539	-0.462151
98.21484379	20.14788613	-0.4630799
98.31445309	20.18957958	-0.4639856
98.41406249	20.22873424	-0.4648871
98.51367189	20.26739903	-0.465848
98.61328129	20.3112606	-0.4667422
98.71289059	20.35074681	-0.4676744
98.81249999	20.38568258	-0.4685668
98.91210939	20.42675577	-0.4694791
99.01171879	20.46752349	-0.4704433
99.11132809	20.51481977	-0.4713409
99.21093749	20.54587007	-0.4722453
99.31054689	20.58963291	-0.4731423
99.41015629	20.62558569	-0.4741079
99.50976559	20.66781186	-0.4750062
99.60937499	20.70664614	-0.4759418
99.70898439	20.74636519	-0.4768172
99.80859379	20.78823932	-0.4777682
99.90820309	20.82687803	-0.4786813
100.0078125	20.86585574	-0.4795744
100.1074219	20.9082868	-0.4804905
100.2070313	20.94754018	-0.4814471
100.3066406	20.98693512	-0.4823271
100.40625	21.02535218	-0.4832489
100.5058594	21.06695622	-0.4841545
100.6054688	21.10360563	-0.4850531
100.7050781	21.14828862	-0.4860067
100.8046875	21.18398249	-0.486917
100.9042969	21.22585662	-0.4878701
101.0039063	21.26977965	-0.4887425
101.1035156	21.30339667	-0.4896582
101.203125	21.34857886	-0.4905427
101.3027344	21.38425782	-0.4914755
101.4023438	21.42717689	-0.4924618
101.5019531	21.46432176	-0.4933438
101.6015625	21.50726318	-0.4942309
101.7011719	21.54450677	-0.4951445
101.8007813	21.58349007	-0.4960514
101.9003906	21.62829041	-0.4970082
102	21.66042477	-0.4978771
102.0996094	21.70730568	-0.4988715
102.1992188	21.74222097	-0.4997398
102.2988281	21.78644761	-0.5006525
102.3984375	21.82431892	-0.5015432
102.4980469	21.86094224	-0.5024864
102.5976563	21.9047498	-0.5034264
102.6972656	21.94349095	-0.5043104
102.796875	21.98573574	-0.5052096
102.8964844	22.02451415	-0.5061443
102.9960938	22.06204645	-0.5070776
103.0957031	22.1021194	-0.5079745
103.1953125	22.13956602	-0.5089152
103.2949219	22.18603902	-0.5098408
103.3945313	22.21963555	-0.5107472
103.4941406	22.26927504	-0.5116443
103.59375	22.30010368	-0.5125451
103.6933594	22.34365232	-0.5134786
103.7929688	22.38305472	-0.5143838
103.8925781	22.42257446	-0.5153117
103.9921875	22.46223018	-0.5162441
104.0917969	22.50124142	-0.517178
104.1914063	22.54425921	-0.5180823
104.2910156	22.57918566	-0.5189878
104.390625	22.61992171	-0.5199449
104.4902344	22.66326733	-0.5208447
104.5898438	22.70259336	-0.521721
104.6894531	22.74335176	-0.5226515
104.7890625	22.7829814	-0.5235541
104.8886719	22.81613834	-0.5245102
104.9882813	22.85570465	-0.5253789
105.0878906	22.90039137	-0.526311
105.1875	22.93952182	-0.5272421
105.2871094	22.97745459	-0.5281305
105.3867188	23.01564068	-0.5290462
105.4863281	23.06073345	-0.5299981
105.5859375	23.10319245	-0.5308882
105.6855469	23.14210869	-0.5318235
105.7851563	23.17465842	-0.5326992
105.8847656	23.217557	-0.5336389
105.984375	23.25649932	-0.5345472
106.0839844	23.29684421	-0.5354475
106.1835938	23.34186248	-0.536389
106.2832031	23.37418124	-0.5372908
106.3828125	23.41706119	-0.5382474
106.4824219	23.45662378	-0.5391155
106.5820313	23.49910326	-0.5400225
106.6816406	23.53816852	-0.5409805
106.78125	23.57231267	-0.5418586
106.8808594	23.61919731	-0.5428301
106.9804688	23.65583181	-0.5437454
107.0800781	23.70221168	-0.5446489
107.1796875	23.74285273	-0.5455266
107.2792969	23.7756595	-0.5464707
107.3789063	23.81893247	-0.5474156
107.4785156	23.85268733	-0.5483246
107.578125	23.89481664	-0.5492639
107.6777344	23.93689379	-0.550121
107.7773438	23.97881635	-0.5510728
107.8769531	24.01283756	-0.551979
107.9765625	24.05398153	-0.5529122
108.0761719	24.09765124	-0.5538469
108.1757813	24.13593419	-0.5547584
108.2753906	24.17351678	-0.5556155
108.375	24.21252429	-0.5565359
108.4746094	24.25212413	-0.5574886
108.5742188	24.29496311	-0.558383
108.6738281	24.3392922	-0.5593014
108.7734375	24.37333576	-0.560179
108.8730469	24.41266552	-0.5611509
108.9726563	24.45101738	-0.5620468
109.0722656	24.49636161	-0.5629368
109.171875	24.53510091	-0.5638688
109.2714844	24.57324229	-0.5648079
109.3710938	24.61257018	-0.5657057
109.4707031	24.65270832	-0.5666389
109.5703125	24.69309606	-0.5675625
109.6699219	24.73502606	-0.568485
109.7695313	24.77167733	-0.5693924
109.8691406	24.80862103	-0.5703052
109.96875	24.85102974	-0.571185
110.0683594	24.88890663	-0.5721304
110.1679688	24.93241057	-0.5730187
110.2675781	24.97094497	-0.5739508
110.3671875	25.00861138	-0.5748486
110.4667969	25.0519067	-0.5758184
110.5664063	25.08944087	-0.5766853
110.6660156	25.13204142	-0.5776052
110.765625	25.17077513	-0.5785524
110.8652344	25.21030419	-0.5794537
110.9648438	25.24881065	-0.5803846
111.0644531	25.29084124	-0.5813454
111.1640625	25.3276173	-0.5822193
111.2636719	25.37105419	-0.5831168
111.3632813	25.4108347	-0.5840537
111.4628906	25.44794045	-0.584983
111.5625	25.49460717	-0.5858871
111.6621094	25.53128637	-0.5868264
111.7617188	25.56999214	-0.5877137
111.8613281	25.6088376	-0.5886201
111.9609375	25.64857528	-0.5895261
112.0605469	25.69272369	-0.5903981
112.1601563	25.73128417	-0.5913523
112.2597656	25.76868795	-0.5922659
112.359375	25.80448426	-0.5932219
112.4589844	25.84691718	-0.5941403
112.5585938	25.88960528	-0.5950218
112.6582031	25.92984587	-0.5959177
112.7578125	25.96749552	-0.5968723
112.8574219	26.00633726	-0.5977851
112.9570313	26.04967915	-0.5986879
113.0566406	26.08738281	-0.5996018
113.15625	26.12541057	-0.600547
113.2558594	26.16640367	-0.6014325
113.3554688	26.20739117	-0.6023347
113.4550781	26.24535188	-0.6032765
113.5546875	26.2886323	-0.6041903
113.6542969	26.32535994	-0.6051495
113.7539063	26.36502869	-0.6060405
113.8535156	26.40677057	-0.6069362
113.953125	26.44587494	-0.6078541
114.0527344	26.48655698	-0.6087586
114.1523438	26.52641572	-0.6096989
114.2519531	26.56281739	-0.6106207
114.3515625	26.60234645	-0.6115111
114.4511719	26.6467873	-0.6124436
114.5507813	26.68454126	-0.6133882
114.6503906	26.72209591	-0.6142574
114.75	26.76377818	-0.6151878
114.8496094	26.80564485	-0.6160986
114.9492188	26.84370428	-0.617007
115.0488281	26.88299678	-0.6179225
115.1484375	26.92332491	-0.6188477
115.2480469	26.96493827	-0.6197727
115.3476563	27.00209804	-0.6206616
115.4472656	27.04595029	-0.621597
115.546875	27.08449028	-0.622501
115.6464844	27.12571435	-0.623425
115.7460938	27.16207318	-0.6243469
115.8457031	27.20341831	-0.6252576
115.9453125	27.24596485	-0.6261679
116.0449219	27.2819791	-0.6270943
116.1445313	27.32047811	-0.6279908
116.2441406	27.36332454	-0.6289047
116.34375	27.40468271	-0.6298014
116.4433594	27.44177729	-0.6307919
116.5429688	27.48203464	-0.6316603
116.6425781	27.52414718	-0.6326423
116.7421875	27.56322175	-0.6335041
116.8417969	27.6028458	-0.6343929
116.9414063	27.64265798	-0.6353311
117.0410156	27.67889574	-0.6362646
117.140625	27.71851979	-0.6372226
117.2402344	27.76284702	-0.638125
117.3398438	27.8011784	-0.6389871
117.4394531	27.83880197	-0.6399012
117.5390625	27.88168751	-0.6408304
117.6386719	27.92359516	-0.6417661
117.7382813	27.96086483	-0.6426594
117.8378906	28.00090425	-0.6435931
117.9375	28.04016881	-0.6444996
118.0371094	28.07614394	-0.6454009
118.1367188	28.11843157	-0.6463265
118.2363281	28.1565953	-0.6472563
118.3359375	28.19979936	-0.6481693
118.4355469	28.23996358	-0.649089
118.5351563	28.28008868	-0.6499936
118.6347656	28.31853181	-0.6509148
118.734375	28.35948206	-0.6518531
118.8339844	28.39882858	-0.6527264
118.9335938	28.43935788	-0.6536872
119.0332031	28.47908251	-0.6545829
119.1328125	28.51628512	-0.6555228
119.2324219	28.55458856	-0.6564468
119.3320313	28.5971202	-0.6573362
119.4316406	28.63352746	-0.6582041
119.53125	28.67586352	-0.6591623
119.6308594	28.71643752	-0.6600903
119.7304688	28.75862643	-0.6609829
119.8300781	28.79811823	-0.6618946
119.9296875	28.84161286	-0.6628157
120.0292969	28.88036892	-0.6637535
120.1289063	28.91488001	-0.6646458
120.2285156	28.95906009	-0.6656119
120.328125	28.99841964	-0.6664944
120.4277344	29.03411537	-0.6673675
120.5273438	29.0766675	-0.6683283
120.6269531	29.12282199	-0.6692197
120.7265625	29.15140241	-0.6701665
120.8261719	29.19610031	-0.6710615
120.9257813	29.23912555	-0.6719632
121.0253906	29.27322127	-0.6729032
121.125	29.31397222	-0.6737956
121.2246094	29.35805731	-0.6747183
121.3242188	29.39240634	-0.6756585
121.4238281	29.4323191	-0.676563
121.5234375	29.4743441	-0.6774879
121.6230469	29.51760963	-0.6783916
121.7226563	29.5612365	-0.679309
121.8222656	29.59297784	-0.6802289
121.921875	29.63367105	-0.6811563
122.0214844	29.67463247	-0.6820963
122.1210938	29.71459739	-0.6829609
122.2207031	29.75373529	-0.6838631
122.3203125	29.79777008	-0.6847839
122.4199219	29.83047254	-0.6856963
122.5195313	29.8742447	-0.6866804
122.6191406	29.91993912	-0.6875624
122.71875	29.95416336	-0.6884707
122.8183594	29.98925745	-0.6893938
122.9179688	30.02852574	-0.6902979
123.0175781	30.06889112	-0.6911971
123.1171875	30.10959551	-0.6921314
123.2167969	30.15127219	-0.6930582
123.3164063	30.19361198	-0.6939636
123.4160156	30.22944741	-0.6948653
123.515625	30.27189896	-0.6958012
123.6152344	30.31508252	-0.6967191
123.7148438	30.35018034	-0.6976317
123.8144531	30.39164841	-0.6985615
123.9140625	30.43016605	-0.6994567
124.0136719	30.46949767	-0.7003753
124.1132813	30.5058267	-0.7012979
124.2128906	30.54694645	-0.7022313
124.3125	30.59150837	-0.7030992
124.4121094	30.62912822	-0.7040509
124.5117188	30.66857718	-0.7049332
124.6113281	30.7094194	-0.7058522
124.7109375	30.74673377	-0.7068323
124.8105469	30.78990616	-0.7077007
124.9101563	30.8314804	-0.708645
125.0097656	30.86759336	-0.7095591
125.109375	30.90699762	-0.710467
125.2089844	30.94690479	-0.7113475
125.3085938	30.98721802	-0.7123082
125.4082031	31.02941997	-0.7131898
125.5078125	31.06695414	-0.7141254
125.6074219	31.11286648	-0.7150093
125.7070313	31.14911541	-0.7159361
125.8066406	31.18552081	-0.7168678
125.90625	31.22406825	-0.7177976
126.0058594	31.26624599	-0.7186898
126.1054688	31.30690381	-0.719634
126.2050781	31.34639561	-0.7205349
126.3046875	31.39008582	-0.7214554
126.4042969	31.43085539	-0.7223549
126.5039063	31.46733716	-0.7232696
126.6035156	31.5037705	-0.7241844
126.703125	31.54759482	-0.7251351
126.8027344	31.58403561	-0.7260064
126.9023438	31.62464872	-0.7268789
127.0019531	31.66863695	-0.7278559
127.1015625	31.70871362	-0.7287362
127.2011719	31.74394742	-0.7297114
127.3007813	31.78695962	-0.7306195
127.4003906	31.82278946	-0.7315367
127.5	31.86278045	-0.7324031
127.5996094	31.90333024	-0.7333326
127.6992188	31.94728121	-0.7342695
127.7988281	31.98751435	-0.7351495
127.8984375	32.02750906	-0.7361036
127.9980469	32.06084669	-0.7369952
128.0976563	32.10359439	-0.7379684
128.1972656	32.1450606	-0.7388674
128.296875	32.1813859	-0.7397691
128.3964844	32.22375363	-0.7406817
128.4960938	32.26292133	-0.7415731
128.5957031	32.30267763	-0.742472
128.6953125	32.34385699	-0.7434385
128.7949219	32.38165379	-0.7443375
128.8945313	32.42175281	-0.7452439
128.9941406	32.46121109	-0.7462018
129.09375	32.50094503	-0.7471014
129.1933594	32.542184	-0.7480315
129.2929688	32.58283064	-0.74891
129.3925781	32.62333199	-0.7498455
129.4921875	32.65863284	-0.7507813
129.5917969	32.702595	-0.7516731
129.6914063	32.74601325	-0.7525992
129.7910156	32.78341144	-0.7535159
129.890625	32.82355145	-0.7544375
129.9902344	32.85978734	-0.7553096
130.0898438	32.89838135	-0.7562151
130.1894531	32.94214979	-0.7572016
130.2890625	32.98058733	-0.7580739
130.3886719	33.02048147	-0.759027
130.4882813	33.06053206	-0.7599254
130.5878906	33.09352323	-0.7608404
130.6875	33.14236179	-0.7617405
130.7871094	33.1813544	-0.7626711
130.8867188	33.21848437	-0.7636047
130.9863281	33.25905651	-0.7644835
131.0859375	33.30215439	-0.76541
131.1855469	33.33521262	-0.7663411
131.2851563	33.3805345	-0.7672725
131.3847656	33.41807798	-0.7681766
131.484375	33.46026316	-0.7690751
131.5839844	33.4979482	-0.7700033
131.6835938	33.53649378	-0.7709086
131.7832031	33.58091787	-0.7717947
131.8828125	33.62151608	-0.7727344
131.9824219	33.65792334	-0.7736422
132.0820313	33.69496018	-0.7745545
