Time[sec]	Top_Inplane_Disp[mm]	Top_Outofplane_Disp[mm]	Top_Inplane_Rotation[rad]
642.8789063	-43.46169645	-5.019571166	0.011365151
642.9785156	-43.4969824	-4.978604149	0.011371409
643.078125	-43.52598751	-4.940838553	0.011377105
643.1777344	-43.56006274	-4.900859669	0.011382913
643.2773438	-43.59036053	-4.863205831	0.011389147
643.3769531	-43.62236077	-4.822502844	0.011395224
643.4765625	-43.65209977	-4.780072719	0.011400968
643.5761719	-43.68205855	-4.745537415	0.011407157
643.6757813	-43.71745253	-4.704146646	0.011413041
643.7753906	-43.74860341	-4.662252963	0.011419127
643.875	-43.77693052	-4.620641004	0.011425208
643.9746094	-43.80677754	-4.581484478	0.011430819
644.0742188	-43.8386474	-4.539777525	0.011437234
644.1738281	-43.87403021	-4.504216835	0.011443164
644.2734375	-43.90148187	-4.467344377	0.011449352
644.3730469	-43.93913711	-4.42327233	0.011455238
644.4726563	-43.96290446	-4.382814281	0.011461124
644.5722656	-43.99508352	-4.338427912	0.011466379
644.671875	-44.03076435	-4.300885834	0.011472785
644.7714844	-44.06103606	-4.264855757	0.011478554
644.8710938	-44.08732916	-4.224671051	0.011484987
644.9707031	-44.11916921	-4.191101063	0.011490728
645.0703125	-44.15383304	-4.144949839	0.011496934
645.1699219	-44.18298716	-4.102635663	0.011502734
645.2695313	-44.21855251	-4.067232832	0.01150897
645.3691406	-44.24749429	-4.030774813	0.01151463
645.46875	-44.27901397	-3.98409972	0.011520782
645.5683594	-44.3085965	-3.939167596	0.01152629
645.6679688	-44.34760401	-3.909463529	0.011532401
645.7675781	-44.37244797	-3.864319064	0.011538332
645.8671875	-44.40472016	-3.820157843	0.011544704
645.9667969	-44.43129266	-3.782583633	0.01155074
646.0664063	-44.46637744	-3.74728092	0.011556432
646.1660156	-44.4988508	-3.704341128	0.011562315
646.265625	-44.52654461	-3.665308468	0.011568214
646.3652344	-44.55714414	-3.62863834	0.011574232
646.4648438	-44.58026702	-3.589674132	0.011579535
646.5644531	-44.61072499	-3.548904089	0.011585011
646.6640625	-44.63604207	-3.510124516	0.01159104
646.7636719	-44.66938341	-3.466599155	0.011596214
646.8632813	-44.69273353	-3.434802638	0.011601916
646.9628906	-44.72316543	-3.39557929	0.011606986
647.0625	-44.75281874	-3.360081464	0.011613037
647.1621094	-44.77441797	-3.317358438	0.011617931
647.2617188	-44.80588178	-3.274957417	0.01162348
647.3613281	-44.83193273	-3.242783016	0.011629059
647.4609375	-44.86360142	-3.205769695	0.011635034
647.5605469	-44.88938043	-3.160499269	0.011640517
647.6601563	-44.91757343	-3.126008203	0.011646075
647.7597656	-44.94321833	-3.084997181	0.011651625
647.859375	-44.96920223	-3.04289069	0.011657177
647.9589844	-44.99523828	-3.008166794	0.011662419
648.0585938	-45.02364362	-2.968001645	0.011667978
648.1582031	-45.05472372	-2.932167845	0.011673544
648.2578125	-45.0827081	-2.893996425	0.011679109
648.3574219	-45.10773087	-2.845912706	0.011684646
648.4570313	-45.13638208	-2.814316191	0.011690109
648.5566406	-45.17105336	-2.77397898	0.011695782
648.65625	-45.19142697	-2.735261107	0.011701458
648.7558594	-45.21811495	-2.69645988	0.011706644
648.8554688	-45.24848724	-2.656856319	0.011712586
648.9550781	-45.27313376	-2.621308668	0.01171822
649.0546875	-45.30266041	-2.579395659	0.011723558
649.1542969	-45.33125947	-2.544119721	0.011729031
649.2539063	-45.35832743	-2.502638148	0.011734343
649.3535156	-45.38444916	-2.463822253	0.011739993
649.453125	-45.41146869	-2.42861337	0.011745048
649.5527344	-45.44255251	-2.383212093	0.011750999
649.6523438	-45.46453545	-2.351065399	0.011756583
649.7519531	-45.49731801	-2.316059545	0.0117624
649.8515625	-45.52302996	-2.275287174	0.011767093
649.9511719	-45.55357734	-2.229840262	0.011772968
650.0507813	-45.58360318	-2.194671193	0.0117785
650.1503906	-45.60455421	-2.152646892	0.011783753
650.25	-45.6319649	-2.113855444	0.011788982
650.3496094	-45.65731177	-2.075183671	0.011794485
650.4492188	-45.6884254	-2.035789657	0.011799316
650.5488281	-45.71033383	-1.99172576	0.011804985
650.6484375	-45.73993126	-1.953965519	0.011810838
650.7480469	-45.76641063	-1.90782256	0.01181609
650.8476563	-45.79528535	-1.871805638	0.011821043
650.9472656	-45.81782708	-1.830364228	0.011826634
651.046875	-45.8459642	-1.789709204	0.011832254
651.1464844	-45.87635884	-1.74689095	0.011837437
651.2460938	-45.90158278	-1.708706841	0.011842737
651.3457031	-45.92420275	-1.668427489	0.011848538
651.4453125	-45.95359156	-1.62938016	0.011853654
651.5449219	-45.98002995	-1.586962724	0.011859088
651.6445313	-46.0095566	-1.547793625	0.011864495
651.7441406	-46.03403176	-1.504955813	0.011869659
651.84375	-46.06074581	-1.465747133	0.011875179
651.9433594	-46.08701283	-1.4221319	0.011880322
652.0429688	-46.11602167	-1.385553973	0.011885805
652.1425781	-46.14165167	-1.348071266	0.01189156
652.2421875	-46.16965095	-1.309742685	0.01189655
652.3417969	-46.19803394	-1.26328133	0.01190221
652.4414063	-46.22260595	-1.225135289	0.011907733
652.5410156	-46.25145087	-1.179929823	0.011912571
652.640625	-46.2787349	-1.143035945	0.011918336
652.7402344	-46.3060599	-1.100456342	0.011923859
652.8398438	-46.3322934	-1.056788489	0.01192887
652.9394531	-46.35993133	-1.014409587	0.011934315
653.0390625	-46.38498763	-0.977819203	0.011939688
653.1386719	-46.40982414	-0.940916652	0.011945415
653.2382813	-46.4401629	-0.900006795	0.011950266
653.3378906	-46.46511862	-0.858418585	0.011955897
653.4375	-46.49451861	-0.816639105	0.011961116
653.5371094	-46.51960099	-0.780632021	0.011966393
653.6367188	-46.54198254	-0.734542555	0.011971562
653.7363281	-46.57331596	-0.697525567	0.011977103
653.8359375	-46.6005143	-0.658979116	0.011982122
653.9355469	-46.62693406	-0.61875768	0.011987542
654.0351563	-46.65506745	-0.580276072	0.011992338
654.1347656	-46.68226952	-0.535136205	0.011997679
654.234375	-46.70415188	-0.495490385	0.012002909
654.3339844	-46.7359137	-0.453472516	0.012007746
654.4335938	-46.76235581	-0.415889081	0.01201277
654.5332031	-46.78902516	-0.369192072	0.012017659
654.6328125	-46.81542257	-0.330591021	0.012023072
654.7324219	-46.84348146	-0.290941156	0.012028281
654.8320313	-46.86910773	-0.251136604	0.012033248
654.9316406	-46.89867536	-0.215208944	0.012038249
655.03125	-46.92565391	-0.172015963	0.012043464
655.1308594	-46.94589341	-0.137215975	0.012048614
655.2304688	-46.97344566	-0.09049628	0.012053604
655.3300781	-47.00325916	-0.049445618	0.012059039
655.4296875	-47.02985401	-0.012904553	0.01206406
655.5292969	-47.05741743	0.029989482	0.012069195
655.6289063	-47.08286489	0.067201319	0.012074142
655.7285156	-47.11604232	0.108239248	0.012079269
655.828125	-47.13640476	0.149719141	0.012084479
655.9277344	-47.16276864	0.190812105	0.012089511
656.0273438	-47.19151298	0.229877842	0.012094898
656.1269531	-47.21730689	0.267602591	0.012099693
656.2265625	-47.24425936	0.30716756	0.012104771
656.3261719	-47.27108518	0.351084338	0.012110271
656.4257813	-47.2985592	0.3887692	0.01211484
656.5253906	-47.32710237	0.434041198	0.012119939
656.625	-47.35439385	0.468997081	0.012125076
656.7246094	-47.38287369	0.514999672	0.012129835
656.8242188	-47.40742335	0.552145415	0.012135393
656.9238281	-47.43342588	0.591053045	0.012139957
657.0234375	-47.46099675	0.633376418	0.012145624
657.1230469	-47.48398925	0.675943622	0.012150719
657.2226563	-47.51456643	0.718876137	0.012155611
657.3222656	-47.54159713	0.757957343	0.012160283
657.421875	-47.56502921	0.797236164	0.012165722
657.5214844	-47.58847619	0.836615684	0.01217061
657.6210938	-47.6046365	0.869266514	0.012175647
657.7207031	-47.63392845	0.914424076	0.012180916
657.8203125	-47.65833283	0.949358393	0.012185342
657.9199219	-47.6833109	0.992629095	0.012190493
658.0195313	-47.70832995	1.02388754	0.012195781
658.1191406	-47.72903512	1.069447841	0.012200627
658.21875	-47.75092865	1.109133824	0.012205875
658.3183594	-47.77283335	1.152290381	0.012210581
658.4179688	-47.79787476	1.189091592	0.012215591
658.5175781	-47.8248086	1.226487104	0.012220307
658.6171875	-47.84568513	1.264102641	0.012225697
658.7167969	-47.8689682	1.308971085	0.012230579
658.8164063	-47.8940394	1.343207317	0.012235459
658.9160156	-47.91900257	1.382607268	0.012240135
659.015625	-47.9389813	1.427530078	0.012245568
659.1152344	-47.96734939	1.460809493	0.012250462
659.2148438	-47.9861472	1.504521933	0.012255786
659.3144531	-48.01450411	1.545320265	0.012260182
659.4140625	-48.03482557	1.579025062	0.012265262
659.5136719	-48.05550838	1.620675554	0.012270657
659.6132813	-48.08003197	1.654474298	0.012275265
659.7128906	-48.10381795	1.70182914	0.012280332
659.8125	-48.12878112	1.7366393	0.01228546
659.9121094	-48.15651218	1.779754995	0.012289755
660.0117188	-48.17549998	1.817667624	0.012295279
660.1113281	-48.20045198	1.849278458	0.012300398
660.2109375	-48.22503144	1.894647605	0.012305071
660.3105469	-48.24461529	1.9345826	0.012310531
660.4101563	-48.26916496	1.974340528	0.012315502
660.5097656	-48.29513768	2.012301236	0.01231976
660.609375	-48.31302652	2.05461937	0.012325015
660.7089844	-48.34329451	2.096103039	0.01232989
660.8085938	-48.3659033	2.132013207	0.012335149
660.9082031	-48.38760684	2.175828675	0.012340185
661.0078125	-48.41067756	2.212406835	0.012344843
661.1074219	-48.43784983	2.24419497	0.012349564
661.2070313	-48.45994825	2.2955772	0.012355067
661.3066406	-48.48764951	2.328373259	0.012359553
661.40625	-48.51522783	2.362415893	0.012364382
661.5058594	-48.53576163	2.400093013	0.012369492
661.6054688	-48.56305311	2.442248398	0.012374064
661.7050781	-48.59022165	2.480297582	0.01237902
661.8046875	-48.61382509	2.520376584	0.012383577
661.9042969	-48.63842318	2.553308848	0.012388729
662.0039063	-48.6652788	2.592000645	0.01239381
662.1035156	-48.69411255	2.629067982	0.012398194
662.203125	-48.71469478	2.673731418	0.012403199
662.3027344	-48.74225447	2.711118199	0.012408125
662.4023438	-48.76336942	2.749027219	0.012412745
662.5019531	-48.79220689	2.790985396	0.012417668
662.6015625	-48.81755377	2.826933749	0.012422591
662.7011719	-48.8449123	2.86445953	0.0124271
662.8007813	-48.86993135	2.903501038	0.01243263
662.9003906	-48.89511058	2.943150466	0.012437522
663	-48.91665021	2.977129538	0.01244186
663.0996094	-48.94796128	3.015266731	0.012447023
663.1992188	-48.96804804	3.055914305	0.01245176
663.2988281	-48.99734745	3.095957683	0.012456473
663.3984375	-49.02139047	3.134326078	0.012461654
663.4980469	-49.04565329	3.171782009	0.012465982
663.5976563	-49.07436783	3.208954819	0.012471196
663.6972656	-49.10086582	3.245002823	0.01247603
663.796875	-49.12195469	3.283479949	0.012480626
663.8964844	-49.14874325	3.321521217	0.012486022
663.9960938	-49.1712142	3.363173222	0.012490739
664.0957031	-49.20342306	3.40352417	0.012495299
664.1953125	-49.22995085	3.432673868	0.012500223
664.2949219	-49.25460482	3.475669539	0.012505014
664.3945313	-49.27793632	3.516013036	0.012509783
664.4941406	-49.29980005	3.55473021	0.012514587
664.59375	-49.32981843	3.589207307	0.012519563
664.6933594	-49.35578371	3.630357096	0.012524276
664.7929688	-49.3759487	3.664936405	0.012529254
664.8925781	-49.40555731	3.708563047	0.012534137
664.9921875	-49.42767063	3.740733257	0.01253875
665.0917969	-49.45282752	3.780966392	0.012543469
665.1914063	-49.47779442	3.825521329	0.012548392
665.2910156	-49.49971402	3.864063881	0.012552793
665.390625	-49.51911161	3.906095866	0.012557932
665.4902344	-49.54296092	3.949841484	0.012561817
665.5898438	-49.57039023	3.986687865	0.012566393
665.6894531	-49.59285001	4.029315896	0.012571202
665.7890625	-49.61281011	4.072667565	0.012575706
665.8886719	-49.63673393	4.102486651	0.012580098
665.9882813	-49.66116811	4.151983652	0.012584899
666.0878906	-49.68324418	4.192448687	0.012589892
666.1875	-49.70322291	4.233574029	0.012594168
666.2871094	-49.72278813	4.278090782	0.012598741
666.3867188	-49.75085447	4.309876356	0.012603167
666.4863281	-49.77479691	4.351617768	0.012607844
666.5859375	-49.79799057	4.39459458	0.012612604
666.6855469	-49.82328901	4.436985124	0.01261716
666.7851563	-49.84468336	4.474496935	0.012621724
666.8847656	-49.86677805	4.520629998	0.012626041
666.984375	-49.8917822	4.561565816	0.012630383
667.0839844	-49.90980516	4.600592889	0.012635708
667.1835938	-49.93711526	4.639898892	0.012639973
667.2832031	-49.95862509	4.685051274	0.012644661
667.3828125	-49.97983689	4.724962637	0.012649161
667.4824219	-50.00608901	4.766617436	0.012653839
667.5820313	-50.02481232	4.804298282	0.012658488
667.6816406	-50.05156735	4.848301411	0.012662723
667.78125	-50.07326717	4.886830691	0.012667761
667.8808594	-50.10039846	4.933200311	0.012672049
667.9804688	-50.11579136	4.968836438	0.012676919
668.0800781	-50.14115686	5.007933825	0.012681476
668.1796875	-50.16576985	5.047591403	0.012685804
668.2792969	-50.19362012	5.093579181	0.012690417
668.3789063	-50.2100263	5.133832805	0.012694927
668.4785156	-50.23441205	5.171800964	0.012699667
668.578125	-50.25737102	5.213048775	0.012704412
668.6777344	-50.28365294	5.256176926	0.012708859
668.7773438	-50.29857645	5.292668473	0.012713734
668.8769531	-50.3271457	5.336269271	0.012717989
668.9765625	-50.3476944	5.37806144	0.012722055
669.0761719	-50.37383849	5.418614019	0.012726494
669.1757813	-50.39329196	5.458859727	0.012730682
669.2753906	-50.41793475	5.49448235	0.012735249
669.375	-50.43636376	5.539615639	0.012739377
669.4746094	-50.4609097	5.578429904	0.0127435
669.5742188	-50.48468078	5.620881449	0.012747825
669.6738281	-50.50815756	5.655893125	0.012752179
669.7734375	-50.52985737	5.694477819	0.012756398
669.8730469	-50.54696763	5.737384781	0.012760619
669.9726563	-50.5737562	5.777442828	0.012764811
670.0722656	-50.59548581	5.815084092	0.012768979
670.171875	-50.61628411	5.854462273	0.012773301
670.2714844	-50.63791687	5.894886795	0.012777532
670.3710938	-50.66162834	5.938323215	0.012781835
670.4707031	-50.68323875	5.981042515	0.012785783
670.5703125	-50.70604498	6.016401574	0.012790253
670.6699219	-50.73021466	6.058707368	0.012794275
670.7695313	-50.75147862	6.094732787	0.012798624
670.8691406	-50.77657963	6.132871378	0.012803094
670.96875	-50.79518	6.177891046	0.012806512
671.0683594	-50.81533382	6.212659646	0.012811214
671.1679688	-50.83735029	6.256769877	0.012815303
671.2675781	-50.86203033	6.296891253	0.012819757
671.3671875	-50.88726173	6.338013336	0.012823989
671.4667969	-50.90582485	6.373479962	0.012827859
671.5664063	-50.92915634	6.410842761	0.012832536
671.6660156	-50.95351601	6.455330178	0.012836671
671.765625	-50.97829664	6.497052033	0.012841152
671.8652344	-50.99368582	6.529915612	0.012844907
671.9648438	-51.02091397	6.573390681	0.012849396
672.0644531	-51.04401077	6.609443575	0.012853839
672.1640625	-51.06838907	6.650097203	0.012857814
672.2636719	-51.08382294	6.694521755	0.012862011
672.3632813	-51.11074189	6.733652204	0.012865919
672.4628906	-51.13046358	6.774341688	0.012869898
672.5625	-51.15364233	6.810939871	0.012874466
672.6621094	-51.17728675	6.849952042	0.012878908
672.7617188	-51.20049531	6.894424558	0.012883058
672.8613281	-51.22078324	6.927636452	0.012886818
672.9609375	-51.24442393	6.970756687	0.012891374
673.0605469	-51.25919098	7.009145804	0.012895834
673.1601563	-51.27848054	7.045763545	0.012899944
673.2597656	-51.30237827	7.084737532	0.012903973
673.359375	-51.3187472	7.128209807	0.012908138
673.4589844	-51.3402384	7.161038928	0.012911981
673.5585938	-51.35652537	7.203302346	0.012916074
673.6582031	-51.37995744	7.247377653	0.012920493
673.7578125	-51.39363299	7.2830352	0.01292409
673.8574219	-51.41848812	7.324399427	0.01292864
673.9570313	-51.43258835	7.357006427	0.012932561
674.0566406	-51.45628864	7.39584025	0.01293646
674.15625	-51.47168154	7.438724395	0.012940916
674.2558594	-51.49474481	7.475507911	0.012945103
674.3554688	-51.51149372	7.514036261	0.012949433
674.4550781	-51.52826125	7.556777447	0.012953109
674.5546875	-51.55311266	7.590118796	0.012957592
674.6542969	-51.57066623	7.631618064	0.012961569
674.7539063	-51.587322	7.669984363	0.012965173
674.8535156	-51.61154757	7.711705752	0.012969574
674.953125	-51.63078124	7.750858087	0.012973603
675.0527344	-51.6456079	7.78724486	0.012977692
675.1523438	-51.66820551	7.826152258	0.012982349
675.2519531	-51.69191698	7.862267084	0.012986194
675.3515625	-51.70616249	7.907697	0.012990311
675.4511719	-51.7268453	7.941753604	0.012994588
675.5507813	-51.74680541	7.982648909	0.012998584
675.6503906	-51.76521207	8.01730901	0.01300276
675.75	-51.78803319	8.057445288	0.013006657
675.8496094	-51.80458838	8.100410923	0.013010586
675.9492188	-51.81837196	8.132819086	0.01301509
676.0488281	-51.84140543	8.177134208	0.013019009
676.1484375	-51.8660594	8.211211301	0.013023304
676.2480469	-51.87929536	8.252491243	0.013027462
676.3476563	-51.90339053	8.295702748	0.013031527
676.4472656	-51.92244167	8.333261125	0.013035804
676.546875	-51.94066951	8.368955925	0.013039819
676.6464844	-51.95850993	8.403138258	0.013043679
676.7460938	-51.97977761	8.442902006	0.013048604
676.8457031	-52.00188348	8.48422572	0.013052174
676.9453125	-52.01860259	8.528008126	0.013056601
677.0449219	-52.03674475	8.563116193	0.013060275
677.1445313	-52.05990488	8.600857109	0.013064182
677.2441406	-52.07872505	8.645188063	0.01306828
677.34375	-52.10342745	8.685113862	0.013071534
677.4433594	-52.12130884	8.727291599	0.013075362
677.5429688	-52.14287455	8.763026446	0.013079242
677.6425781	-52.16687659	8.809658699	0.013082703
677.7421875	-52.18952636	8.845665492	0.013086854
677.8417969	-52.20709855	8.884116076	0.013090931
677.9414063	-52.2299085	8.927584626	0.013094589
678.0410156	-52.25508401	8.965941146	0.013098527
678.140625	-52.27566624	9.010888636	0.013102093
678.2402344	-52.2939835	9.048359469	0.013105975
678.3398438	-52.31841768	9.090450592	0.013109518
678.4394531	-52.33661572	9.126902558	0.013113561
678.5390625	-52.35733578	9.166269563	0.013116992
678.6386719	-52.38185937	9.208378382	0.013120933
678.7382813	-52.40032563	9.253053926	0.01312504
678.8378906	-52.42213348	9.292494506	0.013128522
678.9375	-52.4432596	9.329796769	0.013132245
679.0371094	-52.46700088	9.371750057	0.013136096
679.1367188	-52.48929302	9.412029758	0.013139608
679.2363281	-52.5109593	9.451366961	0.01314354
679.3359375	-52.53125096	9.491286241	0.013147221
679.4355469	-52.54989604	9.528785013	0.013151554
679.5351563	-52.57277305	9.574200027	0.0131552
679.6347656	-52.59547869	9.609872475	0.013158894
679.734375	-52.6135091	9.653287008	0.013162665
679.8339844	-52.63615886	9.69582051	0.013166547
679.9335938	-52.65925566	9.735188447	0.013170025
680.0332031	-52.67980809	9.772147052	0.013174303
680.1328125	-52.70071814	9.817630984	0.013177584
680.2324219	-52.72161702	9.858743288	0.01318163
680.3320313	-52.74620021	9.893658571	0.013185847
