Rotation	Base moment [kN.m]	Axial Disp. [mm]
3.00369E-07	14.9309784	-0.757949208
2.42304E-07	14.91646513	-0.761306335
1.4718E-07	14.93135516	-0.765320161
-7.97164E-07	14.92650306	-0.768677986
-7.5725E-07	14.99331612	-0.772507003
2.48487E-07	13.44025536	-0.776240617
1.09887E-06	13.42495523	-0.779344598
3.92754E-07	13.36056731	-0.783125768
-1.04167E-06	14.95206618	-0.786819568
3.96508E-07	13.33088686	-0.789525642
4.32423E-07	13.26994093	-0.792640043
3.51677E-07	13.23468994	-0.796299617
-4.68143E-07	13.21331689	-0.799473448
6.20758E-07	11.55255584	-0.802296403
8.67668E-07	11.51558645	-0.805295029
3.32392E-07	13.19112697	-0.809304256
1.24711E-07	14.82500334	-0.812154918
4.89133E-07	16.47680888	-0.814906161
9.45267E-07	18.17675654	-0.818095883
-7.71595E-07	19.83671951	-0.821974725
-5.79265E-07	18.13225956	-0.824670671
-2.82864E-07	18.17889551	-0.827968252
-4.55727E-08	18.18961161	-0.831350932
-2.78111E-07	18.13984193	-0.834477964
2.72561E-07	16.44013576	-0.837307671
-1.10404E-07	18.12856018	-0.841016546
-6.36873E-07	16.36684207	-0.844155104
-2.58501E-07	14.6114579	-0.847260017
3.06097E-07	14.66091193	-0.851064935
-3.89518E-07	14.58949838	-0.853808611
2.91202E-07	14.56499672	-0.857027262
1.20893E-08	14.56061869	-0.860331827
-6.51883E-07	16.31780131	-0.86374559
5.07195E-07	14.53146403	-0.86633653
-4.73059E-07	16.30556994	-0.870091972
8.75298E-09	16.31791376	-0.873776517
-9.86683E-08	18.07073085	-0.876114835
3.94222E-07	18.05894358	-0.879434301
-7.58866E-07	18.02326207	-0.883081942
-6.98885E-08	16.18972176	-0.885511414
-2.6078E-07	16.20295498	-0.889320756
-2.94217E-07	14.36672207	-0.892725438
6.14192E-07	12.51652378	-0.895322431
1.90461E-08	12.45064992	-0.898553888
-4.22046E-07	14.30004024	-0.902620159
1.07181E-06	12.41304842	-0.905754525
1.25858E-06	12.34447629	-0.908980859
4.32854E-08	12.27962493	-0.913749231
-6.27618E-07	12.22894848	-0.917825979
3.08175E-07	12.15803284	-0.921456274
7.52529E-08	13.98272927	-0.925839544
8.69508E-07	13.94115223	-0.930291266
4.45878E-07	15.80784639	-0.934821684
-4.26603E-07	15.76732949	-0.939308913
-6.65026E-07	13.85716465	-0.943243867
4.38261E-07	13.82927901	-0.94711328
-4.66806E-07	13.79852331	-0.951761744
5.73597E-07	11.8541153	-0.955087729
7.79769E-07	13.73251212	-0.959448997
-1.62911E-07	13.68112866	-0.963932267
4.07428E-07	13.69857063	-0.967820306
7.23781E-07	15.57778725	-0.971460147
-2.72281E-07	17.45497162	-0.974872164
1.05432E-06	15.49794266	-0.97836183
-1.22741E-07	17.42027007	-0.982239973
-5.5772E-07	15.40875115	-0.985972249
-1.13426E-06	15.39808516	-0.989590553
1.01073E-06	15.40650999	-0.992291971
-2.02514E-07	15.32670748	-0.995592229
1.00404E-06	13.31181755	-0.9988089
-3.95679E-07	13.3000481	-1.002333142
-6.4935E-07	13.27874044	-1.006222228
3.12311E-07	11.22778621	-1.009043321
7.13062E-07	13.21890438	-1.012363602
5.4979E-07	15.19356919	-1.015570611
-6.31312E-07	15.10002906	-1.019093572
8.05913E-07	13.05032709	-1.022313154
-3.82251E-07	15.07350885	-1.025293852
-8.03784E-07	15.02730834	-1.028566869
1.2828E-06	12.96566861	-1.031287844
1.13285E-07	14.99419239	-1.035304638
-9.09481E-07	17.04872999	-1.038319679
-6.3852E-07	17.05403149	-1.041560448
1.80051E-07	17.0906742	-1.044093762
-9.55052E-07	17.05933659	-1.047571553
-5.79985E-08	14.96328741	-1.051262734
-8.67172E-07	12.81559291	-1.054094886
-5.53395E-07	12.80384904	-1.057317728
1.00059E-06	12.83206986	-1.060897732
9.61782E-07	12.8046356	-1.063767486
7.72769E-07	12.80809205	-1.06694772
-9.54826E-09	14.94175418	-1.070295359
-7.69931E-07	14.95584878	-1.073396779
8.73588E-08	12.78520609	-1.077253386
